"changed","source","key","bg","en"
"0","placement","sun|5|taurus","Правите с ръце и то остава. Не бързате и не преправяте. Само покажете го, преди да е станало на десет години.","You make things by hand and they last. You do not hurry and you do not redo. Just show it before it turns ten years old."
"0","placement","sun|5|gemini","Имате три започнати неща и всичките са интересни. Изборът ви е трудното. Изберете едно за месец.","You have three things started and all of them are interesting. Choosing is the hard part. Choose one for a month."
"0","placement","sun|5|cancer","Създавате от настроение и децата ви усещат това. Радостта ви е домашна и тиха. Не я мерете с чуждата.","You create out of mood, and children feel it. Your gladness is domestic and quiet. Do not measure it against somebody else's."
"0","placement","sun|5|leo","Правите го, за да го видят, и това не е суета, а гориво. Сцената ви подхожда. Само оставяйте и на другите място.","You do it to be seen, and that is fuel rather than vanity. The stage suits you. Just leave the others room as well."
"0","placement","sun|5|virgo","Правите точно и до последния детайл, и затова се бавите. Никой друг не забелязва разликата. Пуснете го при девет от десет.","You work exactly and down to the last detail, which is why you are slow. Nobody else notices the difference. Release it at nine out of ten."
"0","placement","sun|5|libra","Създавате най-добре с още един човек. Сам ви е тихо. Търсете партньор, не публика.","You create best with one other person. Alone is too quiet for you. Look for a partner rather than an audience."
"0","placement","sun|5|scorpio","Правите нещо силно и не го показвате никому. Страстта ви е скрита и цяла. Покажете едно нещо.","You make something strong and show it to nobody. Your passion is hidden and whole. Show one thing."
"0","placement","sun|5|sagittarius","Мислите го голямо и започвате от края. Обещавате повече, отколкото ще стигне времето. Свалете го наполовина и го направете.","You think it big and start from the end. You promise more than the time will hold. Halve it and do it."
"0","placement","sun|5|capricorn","Създавате бавно и трайно, и след години още стои. Не търсите бърз резултат. Само не отлагайте началото.","You create slowly and lastingly, and years later it still stands. You do not look for a fast result. Just do not postpone the start."
"0","placement","sun|5|aquarius","Правите нещо, което не е правено така. Обичайният начин ви е неинтересен. Само довеждайте го до край.","You make something that has not been made that way. The usual way does not interest you. Just carry it to the end."
"0","placement","sun|5|pisces","Създавате от въображение и не знаете откъде идва. Работи, когато не мислите. Записвайте го веднага.","You create from imagination and do not know where it comes from. It works when you are not thinking. Write it down at once."
"0","placement","sun|6|aries","Хващате се веднага и работите бързо. Чакането ви изморява повече от задачата. Спрете, преди да сте се пресилил.","You get straight on with it and work fast. Waiting tires you more than the task. Stop before you overdo it."
"0","placement","sun|6|taurus","Работите с ръце и с темпо, което издържа цял ден. Не сменяте начина, щом работи. Само проверявайте дали още е най-добрият.","You work with your hands and at a pace that lasts all day. You do not change the method while it works. Just check that it is still the best one."
"0","placement","sun|6|gemini","Правите две неща наведнъж и се справяте. Едното еднообразно занимание ви приспива. Дръжте задачите различни.","You do two things at once and manage. One repetitive job puts you to sleep. Keep the tasks varied."
"0","placement","sun|6|cancer","Работата ви трябва да е близо до хора, за които се грижите. Иначе се изтощавате бързо. Изберете мястото по това.","Your work has to be near people you look after. Otherwise you drain fast. Choose the place by that."
"0","placement","sun|6|leo","Работите по-добре, когато има кой да види. Празната стая ви забавя. Кажете какво сте свършил.","You work better when somebody can see. An empty room slows you. Say what you finished."
"0","placement","sun|6|virgo","Оправяте това, което другите оставят наполовина. Виждате грешката веднага. Само не поправяйте всичко.","You put right what others leave half done. You see the mistake at once. Just do not fix everything."
"0","placement","sun|6|libra","Работите добре, когато отношенията са спокойни. Лош тон ви спира за целия ден. Кажете го рано.","You work well when relations are calm. A bad tone stops you for the whole day. Say so early."
"0","placement","sun|6|scorpio","Влизате в работата, която никой не иска, и я довеждате докрай. Тежкото не ви плаши. Взимайте за него.","You go into the job nobody wants and see it through. The heavy part does not frighten you. Charge for it."
"0","placement","sun|6|sagittarius","Работата ви иска простор и движение. Едно бюро ви е тясно. Търсете задача с път.","Your work wants space and movement. One desk is tight for you. Look for a job with a road in it."
"0","placement","sun|6|capricorn","Носите товара и не се оплаквате, и точно затова ви товарят още. Издържате дълго. Кажете спирачката веднъж.","You carry the load without complaining, and that is exactly why more is added. You last a long time. Say the word stop once."
"0","placement","sun|6|aquarius","Правите работата иначе и излиза по-бързо. Правилата ви дразнят, когато са без причина. Обяснявайте новия начин.","You do the job differently and it comes out faster. Rules irritate you when they have no reason. Explain the new way."
"0","placement","sun|6|pisces","Работата ви трябва смисъл, иначе тялото отказва. Празната задача ви разболява. Изберете смисъл, не заплата.","Your work needs meaning, otherwise your body refuses. An empty task makes you unwell. Choose meaning rather than salary."
"0","placement","sun|7|aries","Избирате бързо и после свиквате с избора. Не издържате дълго обмисляне на двама. Дайте на другия време да догони.","You choose fast and then get used to the choice. Long deliberation between two people is more than you can bear. Give the other time to catch up."
"0","placement","sun|7|taurus","Обвързвате се за дълго и не мислите за изход. Веднъж избран, човекът е ваш човек. Само проверявайте дали още ви е добре.","You bond for the long term and give no thought to an exit. Once chosen, the person is your person. Just check that it is still good for you."
"0","placement","sun|7|gemini","Трябва ви човек, с когото има за какво да се говори. Мълчаливата вечеря ви изнервя. Кажете го направо.","You need somebody there is something to talk about with. A silent dinner puts you on edge. Say so directly."
"0","placement","sun|7|cancer","Искате човек, с когото да си направите дом. Близостта за вас е ежедневие, не събитие. Кажете какво значи това.","You want somebody to make a home with. Closeness for you is everyday life rather than an event. Say what that means."
"0","placement","sun|7|leo","Искате да сте горд с човека до вас и той с вас. Дребното ви разваля повече от голямото. Хвалете го на глас.","You want to be proud of the person beside you, and them of you. Small things spoil it for you more than large ones. Praise them out loud."
"0","placement","sun|7|virgo","Забелязвате какво може да се оправи в другия и го казвате. Правите го от грижа и не звучи така. Кажете какво харесвате първо.","You notice what could be improved in the other and you say it. You do it out of care and it does not sound that way. Say what you like first."
"0","placement","sun|7|libra","Тук всичко е на място: двама сте по-цял, отколкото сам. Съобразявате се и очаквате същото. Само кажете какво искате вие.","Here everything sits in place: two makes you more whole than one. You accommodate and expect the same. Just say what you want."
"0","placement","sun|7|scorpio","Обвързвате се дълбоко или никак. Проверявате човека дълго, преди да го пуснете. Само не проверявайте безкрайно.","You bond deeply or not at all. You test somebody for a long time before letting them in. Just do not test forever."
"0","placement","sun|7|sagittarius","Трябва ви човек, с когото да гледате нанякъде. Затвореният живот ви убива. Кажете това още в началото.","You need somebody to look somewhere with. A closed-in life kills you. Say that at the beginning."
"0","placement","sun|7|capricorn","Обвързвате се сериозно и по-скоро късно, отколкото рано. Думата ви е договор. Кажете и мекото понякога.","You bond seriously and later rather than early. Your word is a contract. Say the soft thing sometimes."
"0","placement","sun|7|aquarius","Искате човек, който ви оставя свободен, и вие правите същото. Задушаването ви прогонва веднага. Кажете границите ясно.","You want somebody who leaves you free, and you do the same. Being crowded drives you off at once. State the limits clearly."
"0","placement","sun|7|pisces","Влизате в човека до вас и после не знаете кое е ваше. Границата се размива бързо. Пазете едно свое занимание.","You go into the person beside you and afterwards do not know which part is yours. The edge blurs fast. Keep one pursuit of your own."
"0","placement","sun|8|aries","Влизате в тежкото първи и без да мислите. Кризата ви събужда. Само не влизайте всеки път.","You go into the hard thing first and without thinking. A crisis wakes you. Just do not go in every time."
"0","placement","sun|8|taurus","Пазите чуждото по-добре от собственика. Доверяват ви пари и вещи. Дръжте всичко на хартия.","You guard what belongs to others better than the owner does. Money and belongings get entrusted to you. Keep everything on paper."
"0","placement","sun|8|gemini","Разбирате как работят дългове, дялове и застраховки. Питате, докато не се изясни. Обяснете го и на близките.","You understand how debts, shares and insurance work. You ask until it is clear. Explain it to the people close to you as well."
"0","placement","sun|8|cancer","Усещате края, преди да е дошъл, и се стягате. Загубата остава у вас дълго. Кажете я на глас на един човек.","You sense the ending before it comes and brace. A loss stays with you a long time. Say it out loud to one person."
"0","placement","sun|8|leo","Минали сте през нещо, което ви е сменило, и не го криете. Хората ви питат за това. Разказвайте, когато вие решите.","You went through something that changed you, and you do not hide it. People ask you about it. Tell it when you decide to."
"0","placement","sun|8|virgo","Оправяте чужди сметки и книжа, защото никой друг не сяда. Работата ви е тиха и точна. Взимайте за нея.","You settle other people's accounts and papers because nobody else sits down to it. Your work is quiet and precise. Charge for it."
"0","placement","sun|8|libra","Общото имущество се решава на маса, с двама. Спорът за пари е спор за доверие. Пишете си всичко.","Shared property gets settled at a table, by two. An argument about money is an argument about trust. Put everything in writing."
"0","placement","sun|8|scorpio","Тук всичко е на място: дълбокото и приключването са вашето. Издържате там, където другите се пречупват. Само не влизайте сам.","Here everything sits in place: the deep and the finishing belong to you. You last where others break. Just do not go in alone."
"0","placement","sun|8|sagittarius","След загуба ви се отваря нещо по-широко. Виждали сте го достатъчно пъти. Не наричайте това план.","After a loss something wider opens for you. You have seen it happen enough times. Do not call that a plan."
"0","placement","sun|8|capricorn","Носите тежкото по график и никой не пита как. Изплащате всичко до последното. Дайте си срок за края.","You carry the heavy thing on a schedule and nobody asks how. You settle everything to the last. Give yourself a date for the end."
"0","placement","sun|8|aquarius","Гледате на края без страх и това стряска хората. За вас това е механика, не мистика. Обяснявайте го спокойно.","You look at endings without fear, and that startles people. To you it is mechanics rather than mystery. Explain it calmly."
"0","placement","sun|8|pisces","Усещате чуждата болка, преди да е казана, и я поемате. Границата липсва. Оставяйте я на прага.","You feel other people's pain before it is spoken and take it on. The boundary is missing. Leave it at the door."
"0","placement","sun|9|aries","Тръгвате, преди да сте проверил разписанието. Ученето ви е през правене. Само вземайте обратен билет.","You set off before checking the timetable. You learn by doing. Just buy a return ticket."
"0","placement","sun|9|taurus","Убежденията ви не се менят лесно и това ви държи. Учите бавно и трайно. Оставяйте място за нещо ново.","Your convictions do not shift easily, and that holds you. You learn slowly and lastingly. Leave room for something new."
"0","placement","sun|9|gemini","Знаете по малко от много неща и това ви върши работа. Едно поле ви е тясно. Задълбочете едно от тях.","You know a little of many things and it serves you. One field is narrow for you. Go deep in one of them."
"0","placement","sun|9|cancer","Учите чрез хора и истории, не от учебник. Далечното ви привлича и ви домъчнява. Носете нещо от дома със себе си.","You learn through people and stories rather than textbooks. The far-away draws you and makes you homesick. Take something from home with you."
"0","placement","sun|9|leo","Убеден сте и се вижда, и това увлича хора. Точно затова проверявайте фактите. Признавайте, когато сте сгрешил.","You are convinced and it shows, and that carries people. That is exactly why you should check the facts. Admit it when you are wrong."
"0","placement","sun|9|virgo","Проверявате източника, преди да повярвате. Голямото твърдение ви дразни. Само не спирайте да учите от съмнение.","You check the source before believing. A grand claim irritates you. Just do not let doubt stop you learning."
"0","placement","sun|9|libra","Стигате до истината през разговор с още един. Сам мислите на кръг. Търсете събеседник, не публика.","You reach the truth through conversation with one other. Alone you think in circles. Look for an interlocutor rather than an audience."
"0","placement","sun|9|scorpio","Вярвате в малко неща и докрай, и сте стигнал до тях трудно. Не спорите за тях. Кажете ги, когато питат.","You believe in few things and completely, and you reached them the hard way. You do not argue about them. Say them when asked."
"0","placement","sun|9|sagittarius","Тук всичко е на място: широкото и далечното са вашето. Учите, обяснявате, пътувате. Само не обещавайте повече, отколкото ще стигне.","Here everything sits in place: the wide and the far belong to you. You study, you explain, you travel. Just do not promise more than will stretch."
"0","placement","sun|9|capricorn","Учили сте се сам и по трудния път. Дипломата дойде след опита. Кажете го на един по-млад.","You learned alone and the hard way. The certificate came after the experience. Say that to somebody younger."
"0","placement","sun|9|aquarius","Мислите различно от всички наоколо и не се предавате. Изпреварвате мнозина. Обяснявайте по-търпеливо.","You think differently from everybody around and you do not give in. You are ahead of many. Explain more patiently."
"0","placement","sun|9|pisces","Вярата ви е усещане, не система. Не можете да я докажете и не ви трябва. Пазете я.","Your faith is a feeling rather than a system. You cannot prove it and you do not need to. Keep it."
"0","placement","sun|10|aries","Пробивате отпред и хората ви следват. Не чакате ред. Само гледайте да има какво да покажете.","You push through at the front and people follow. You do not wait your turn. Just make sure there is something to show."
"0","placement","sun|10|taurus","Издигате се бавно и мястото остава ваше. Не сменяте посоката. Само не чакайте да ви открият.","You rise slowly and the position stays yours. You do not change direction. Just do not wait to be discovered."
"0","placement","sun|10|gemini","Правите две неща и се разпознавате по едно от тях. Хората не знаят кое е основното. Изберете лицето.","You do two things and are known for one of them. People do not know which is the main one. Choose the face."
"0","placement","sun|10|cancer","Работата ви е свързана с грижа за хора и това се вижда. Помнят ви по отношението. Не се извинявайте, че е така.","Your work involves looking after people and it shows. You are remembered for how you treat them. Do not apologise for that."
"0","placement","sun|10|leo","Тук всичко е на място: името и мястото са вашето. Виждат ви и това ви подхранва. Само не работете само за поглед.","Here everything sits in place: the name and the position belong to you. You are seen and it feeds you. Just do not work only for the looking."
"0","placement","sun|10|virgo","Признават ви по свършеното, не по приказките. Работите точно и това е репутацията ви. Кажете и какво сте направил.","You are recognised for what is finished rather than what is said. You work precisely and that is your reputation. Say what you did as well."
"0","placement","sun|10|libra","Мястото ви идва през хора и през договор. Умеете да се разбирате. Пишете условията, преди да е започнало.","Your position comes through people and through terms. You know how to come to an agreement. Put the terms in writing before it starts."
"0","placement","sun|10|scorpio","Мястото ви е там, където се решава нещо тежко. Хората ви дават власт, без да питат. Проверете сам себе си.","Your position is where something heavy gets decided. People hand you authority without asking. Test yourself."
"0","placement","sun|10|sagittarius","Името ви расте навън по-бързо, отколкото тук. Далечното ви признава по-лесно. Гледайте натам.","Your name grows away faster than here. The far-away recognises you more easily. Look that way."
"0","placement","sun|10|capricorn","Стигате нагоре по стъпки и без прескачане. Отговорността ви е дадена рано. Носете я, но не сам.","You go up in steps and skip none. Responsibility was assigned to you early. Carry it, but not alone."
"0","placement","sun|10|aquarius","Мястото ви е там, където правят нещо ново. В стария ред се задушавате. Търсете точно това.","Your position is where something new is being made. In the old order you suffocate. Look for exactly that."
"0","placement","sun|10|pisces","Работата ви е свързана с грижа, изкуство или вяра. Числата не ви движат. Кажете си цената все пак.","Your work involves care, art or faith. Numbers do not move you. Say your price all the same."
"0","placement","sun|11|aries","Влизате в група и тя тръгва. Не чакате да ви поканят. Само оставяйте и на другите ход.","You come into a group and it starts moving. You do not wait to be invited. Just leave the others a move too."
"0","placement","sun|11|taurus","Приятелите ви са малцина и от двайсет години. Нови се допускат бавно. Оставете вратата отворена.","Your friends are few and twenty years old. New ones are admitted slowly. Leave the door open."
"0","placement","sun|11|gemini","Познавате всички и всеки ви познава от различно място. Кръгът ви е широк и плосък. Задълбочете две приятелства.","You know everybody, and everybody knows you from somewhere different. Your circle is wide and flat. Deepen two friendships."
"0","placement","sun|11|cancer","Приятелите ви са като семейство и границата липсва. Грижите се за тях като за свои. Кажете, когато сте свършил.","Your friends are like family and the boundary is missing. You look after them as your own. Say when you are spent."
"0","placement","sun|11|leo","В компанията вие сте центърът и това ви е естествено. Хората чакат вашия тон. Питайте и другите какво искат.","In company you are the centre and it comes naturally. People wait for your tone. Ask the others what they want too."
"0","placement","sun|11|virgo","Помагате практично и после нямате сила за себе си. В групата вършите работата. Оставете една задача на друг.","You help practically and then have no strength for yourself. In the group you do the work. Leave one task to somebody else."
"0","placement","sun|11|libra","Свързвате хора и оттам идват вашите възможности. Правите го без сметка. Поискайте нещо и вие.","You connect people, and your own opportunities come from there. You do it without an accounting. Ask for something too."
"0","placement","sun|11|scorpio","В кръга влизате дълбоко или стоите отстрани. Повърхностното приятелство ви е загуба на време. Изберете трима.","In a circle you go deep or you stand aside. A shallow friendship is a waste of your time. Choose three."
"0","placement","sun|11|sagittarius","Приятелите ви са пръснати по други държави и точно това ви държи буден. Тук малцина ви разбират. Обадете се на един от далечните.","Your friends are spread across other countries, and that is exactly what keeps you awake. Here few understand you. Call one of the distant ones."
"0","placement","sun|11|capricorn","В група вие сте човекът, на когото разчитат. Ролята е дадена отдавна. Кажете, когато не я поемате.","In a group you are the one relied on. The role was assigned long ago. Say when you are not taking it."
"0","placement","sun|11|aquarius","Тук всичко е на място: групата и общото са вашето. Между свои по дух сте най-себе си. Само пазете и своя посока.","Here everything sits in place: the group and the shared thing belong to you. Among people of your own spirit you are most yourself. Just keep a direction of your own."
"0","placement","sun|11|pisces","В голяма компания се разтваряте и после сте празен. Групата ви пълни и източва. Излизайте по-рано.","In a large company you dissolve and afterwards you are empty. The group fills you and drains you. Leave earlier."
"0","placement","sun|12|aries","Правите най-доброто, когато никой не гледа. Излизате рязко и после изчезвате. Кажете предварително, че изчезвате.","You do your best when nobody is watching. You come out sharply and then disappear. Say in advance that you are disappearing."
"0","placement","sun|12|taurus","Пазите нещо настрана и не го обявявате. Тихото ви е сигурност. Кажете на един човек къде е.","You keep something aside and do not announce it. The quiet is security to you. Tell one person where it is."
"0","placement","sun|12|gemini","Мислите ясно нощем и до сутринта се е разтворило. Пишете си по едно изречение. Иначе се губи.","You think clearly at night and by morning it has dissolved. Write yourself one sentence. Otherwise it is lost."
"0","placement","sun|12|cancer","Възстановявате се сам и на тихо, и това не е тъга. Тишината ви е храна. Взимайте я, преди да сте я поискал с кавга.","You recover alone and in quiet, and that is not sadness. Silence is food to you. Take it before you have to demand it with a row."
"0","placement","sun|12|leo","Правите нещо голямо и никой не знае, че сте вие. Не ви е нужно признание и все пак ви липсва. Кажете едно нещо.","You do something large and nobody knows it is you. You need no recognition and still you miss it. Say one thing."
"0","placement","sun|12|virgo","Работите зад кулисите и всичко държи заради вас. Никой не отчита това. Опишете го веднъж, дори за себе си.","You work behind the scenes and everything holds because of you. Nobody records it. Describe it once, even for yourself."
"0","placement","sun|12|libra","Грижите се за хора, които няма да разберат, че сте ги избрал. Правите го тихо. Поискайте една услуга за себе си.","You look after people who will never realise you chose them. You do it quietly. Ask one favour for yourself."
"0","placement","sun|12|scorpio","Носите нещо тежко и не го назовавате пред никого. Отвън изглеждате спокоен. Кажете една част на един човек.","You carry something heavy and name it to nobody. From outside you look calm. Say one part of it to one person."
"0","placement","sun|12|sagittarius","Вярата ви е тиха и без обявяване. Не търсите потвърждение. Споделете нещо с един човек.","Your faith is quiet and unannounced. You look for no confirmation. Share something with one person."
"0","placement","sun|12|capricorn","Работите сам и по график, за който няма отчет. Никой не знае колко е. Дайте си край на деня.","You work alone and to a schedule no report covers. Nobody knows how much it is. Give yourself an end to the day."
"0","placement","sun|12|aquarius","Стоите отстрани нарочно и виждате повече оттам. Групата ви изморява бързо. Влизайте за час, не за вечер.","You stand aside deliberately and see more from there. A group tires you fast. Go in for an hour rather than an evening."
"0","placement","sun|12|pisces","Тук всичко е на място: скритото е вашето място. Изчезвате и се връщате цял. Само казвайте кога ще се върнете.","Here everything sits in place: the hidden is your place. You disappear and come back whole. Just say when you will be back."
"0","placement","moon|1|aries","Реагирате, преди да сте обмислил, и после ви минава бързо. Избухването ви е кратко и без злоба. Кажете, че е минало.","You react before thinking and afterwards it passes fast. Your flare-up is short and holds no malice. Say when it has passed."
"0","placement","moon|1|taurus","Настроението ви се обръща бавно и трудно се бута. Веднъж успокоен, оставате спокоен. Само не се вкопчвайте от инат.","Your mood turns slowly and is hard to push. Once settled, you stay settled. Just do not dig in out of stubbornness."
"0","placement","moon|1|gemini","Настроението ви се сменя с разговора и после не помните защо. Говорите го, за да ви олекне. Само внимавайте на кого.","Your mood changes with the conversation and afterwards you cannot recall why. You talk it out to feel lighter. Just watch whom you talk to."
"0","placement","moon|1|cancer","Всичко минава през усещането ви и никой не го вижда толкова силно. Стените и хората влизат в вас. Измивайте деня преди сън.","Everything passes through your feeling and nobody sees it as strongly. Walls and people get inside you. Wash the day off before sleep."
"0","placement","moon|1|leo","Искате да ви видят и когато сте зле. Тъгата ви е видима, радостта — още повече. Не се срамувайте и от двете.","You want to be seen even when you are low. Your sadness shows, and your gladness shows more. Be ashamed of neither."
"0","placement","moon|1|virgo","Спокойни сте, когато нещата са подредени. Дребният безпорядък ви разваля деня. Оправете едно и оставете второто.","You are calm when things are in order. Small disorder ruins your day. Tidy one thing and leave the second."
"0","placement","moon|1|libra","Настройвате се към човека срещу вас и после сте уморен. Мирът ви е по-важен от правотата. Кажете и вашето понякога.","You tune to the person in front of you and afterwards you are tired. Peace matters to you more than being right. Say your own thing sometimes."
"0","placement","moon|1|scorpio","Не показвате как сте и хората ви смятат за студен. Вътре е дълбоко и подвижно. Кажете една дума на един човек.","You do not show how you are and people take you for cold. Inside it is deep and moving. Say one word to one person."
"0","placement","moon|1|sagittarius","Оправяте настроението си, като смените мястото. Стените ви натежават бързо. Излизайте, преди да сте се затворил.","You mend your mood by changing place. Walls close in on you fast. Go out before you shut down."
"0","placement","moon|1|capricorn","Свивате настроението си, за да не пречи, и после ви тежи. Мислите, че не е важно. Важно е — кажете го.","You fold your mood away so it will not get in the way, and afterwards it weighs. You think it does not matter. It does — say it."
"0","placement","moon|1|aquarius","Гледате чувствата си отстрани и после се чудите защо не ви олеква. Обяснението не е изживяване. Кажете го на глас.","You look at your feelings from the side and then wonder why nothing eases. Explaining is not living it. Say it out loud."
"0","placement","moon|1|pisces","Поемате настроението на стаята за секунди. Не знаете кое е ваше и кое влязло. Питайте се това всеки път.","You take on the room's mood in seconds. You do not know which is yours and which came in. Ask yourself that every time."
"0","placement","moon|2|aries","Харчите, когато ви е зле, и после ви е двойно зле. Купуването ви успокоява за час. Изчакайте до утре.","You spend when you feel bad and afterwards feel twice as bad. Buying calms you for an hour. Wait until tomorrow."
"0","placement","moon|2|taurus","Спокойни сте само когато има запас и той расте. Числото не е важно, усещането е. Кажете си колко е достатъчно.","You are calm only when there is a reserve and it is growing. The figure is not the point, the feeling is. Decide how much is enough."
"0","placement","moon|2|gemini","Парите ви идват от две места и това ви е удобно. Едно ви е тясно. Само следете и двете.","Your money comes from two places and that suits you. One is tight for you. Just keep an eye on both."
"0","placement","moon|2|cancer","Сигурността ви е дом и хладилник, а не сметка. Празната къща ви тревожи. Пълнете я, но и сметката.","Your security is a home and a full fridge rather than an account. An empty house worries you. Fill it, and the account too."
"0","placement","moon|2|leo","Обичате да имате хубави неща и да ги давате. Щедростта ви е настроение. Определете сума за подаръци.","You like having good things and giving them away. Your generosity runs on mood. Set a sum for presents."
"0","placement","moon|2|virgo","Проверявате сметките, когато сте нервен, и това ви успокоява. Дребните пари ви занимават повече от нужното. Гледайте ги веднъж седмично.","You check the accounts when you are anxious and it calms you. Small money occupies you more than it should. Look at it once a week."
"0","placement","moon|2|libra","Не искате да говорите за пари, за да няма напрежение. Мълчанието струва повече. Кажете числото спокойно.","You do not want to talk money, so there will be no tension. The silence costs more. Say the number calmly."
"0","placement","moon|2|scorpio","Пазите запаса скрито и никой не знае колко има. Страхът от липса е стар. Кажете на един човек къде е.","You keep the reserve out of sight and nobody knows how much. The fear of not having is old. Tell one person where it is."
"0","placement","moon|2|sagittarius","Вярвате, че ще дойде отнякъде, и обикновено идва. Планът не ви е силата. Оставяйте едно перо настрана.","You believe it will come from somewhere, and usually it does. Planning is not your strength. Set one line aside."
"0","placement","moon|2|capricorn","Пестите, дори когато има, защото помните кога нямаше. Страхът е по-стар от сметката. Похарчете нещо малко.","You are thrifty even when there is enough, because you remember when there was not. The fear is older than the ledger. Spend something small."
"0","placement","moon|2|aquarius","Парите ви идват от нещо необичайно и на пресекулки. Редовната заплата ви задушава. Дръжте един сигурен приход.","Your money comes from something unusual and in fits. A regular salary suffocates you. Keep one steady income."
"0","placement","moon|2|pisces","Не помните какво сте похарчил и това не е нехайство. Числата се размиват. Ползвайте една карта, не три.","You do not remember what you spent, and that is not carelessness. Numbers blur. Use one card rather than three."
"0","placement","moon|3|aries","Изговаряте го веднага и после ви минава. Написаното в яд не се връща. Изчакайте един час.","You say it at once and then it passes. What is written in anger does not come back. Wait an hour."
"0","placement","moon|3|taurus","Говорите бавно и хората ви вярват. Не повтаряте излишно. Само не отлагайте важния разговор.","You speak slowly and people believe you. You do not repeat yourself needlessly. Just do not postpone the conversation that matters."
"0","placement","moon|3|gemini","Трябва ви с кого да го изговорите, иначе се върти в главата ви. Разговорът ви е лекарство. Изберете кого да звъните.","You need somebody to talk it through with, otherwise it circles in your head. Conversation is medicine to you. Choose whom you call."
"0","placement","moon|3|cancer","Помните разговори от преди десет години в подробности. Тонът остава по-дълго от думите. Кажете кое още стои у вас.","You remember conversations from ten years ago in detail. The tone stays longer than the words. Say what still sits with you."
"0","placement","moon|3|leo","Разказвате хубаво, когато сте в настроение, и не можете, когато не сте. Разликата се вижда. Не се насилвайте.","You tell it well when you are in the mood, and cannot when you are not. The difference shows. Do not force it."
"0","placement","moon|3|virgo","Обяснявате всичко подробно, за да няма недоразумение. Понякога подробността тревожи повече. Спрете по-рано.","You explain everything in detail so there will be no misunderstanding. Sometimes the detail worries people more. Stop earlier."
"0","placement","moon|3|libra","Мерите всяка дума, за да не засегнете. После ви е тежко от премълчаното. Кажете едното нещо.","You weigh every word so as not to wound. Afterwards what you swallowed weighs on you. Say the one thing."
"0","placement","moon|3|scorpio","Не казвате какво чувствате и после се чудите, че никой не е разбрал. Мълчанието ви изглежда като съгласие. Кажете едно изречение.","You do not say what you feel and then wonder that nobody understood. Your silence looks like agreement. Say one sentence."
"0","placement","moon|3|sagittarius","Говорите с размах, когато сте добре, и обещавате пътувания. Настроението говори вместо вас. Проверявайте на другия ден.","You talk expansively when you are well and promise journeys. The mood speaks for you. Check the next day."
"0","placement","moon|3|capricorn","Отговаряте кратко и после ви се струва, че сте бил груб. Не сте — просто сте пестелив. Добавете едно топло изречение.","You answer briefly and afterwards it seems to you that you were curt. You were not — you are sparing. Add one warm sentence."
"0","placement","moon|3|aquarius","Обяснявате чувствата си като механика и хората се дразнят. Точността не е студенина. Кажете и просто как сте.","You explain your feelings as mechanics and people find it grating. Precision is not coldness. Say plainly how you are too."
"0","placement","moon|3|pisces","Разбирате какво не се казва в стаята и мълчите за него. Знаете повече, отколкото е удобно. Дайте едно наблюдение на един човек.","You understand what is not being said in the room and stay quiet about it. You know more than is comfortable. Give one observation to one person."
